instance_id,node_id,x,y,cpu,memory,neighbors
24,21,0.601887,0.486722,0.8047,0.4142,15;24;29;30;42;43;44;45;48
24,22,0.618499,0.973922,0.2269,0.6968,35;36;38;46
24,23,0.360729,0.673803,0.8156,0.2192,10;11;19;30;32;36;47
24,24,0.690293,0.394997,0.1509,0.4584,4;7;12;15;21;42;43;48
24,25,0.302657,0.125089,0.5941,0.2724,0;5;6;14;18;33;34;49
24,26,0.013876,0.111913,0.2793,0.3547,1;14;18;34;39
24,27,0.015885,0.970520,0.3723,0.4131,9
24,28,0.859012,0.209229,0.1373,0.7266,7;16;31
24,29,0.648623,0.649740,0.3140,0.2907,11;15;19;21;30;38;40;42;45;46;47
24,30,0.435788,0.626059,0.6521,0.5092,10;11;19;21;23;29;32;40;44;45;47
24,31,0.790012,0.190914,0.6356,0.6238,7;12;16;28;37
24,32,0.300918,0.463426,0.8413,0.4627,2;8;10;23;30;44
24,33,0.473989,0.021817,0.4657,0.7050,0;6;17;25;37;49
24,34,0.166105,0.152422,0.1887,0.2635,0;1;5;14;18;25;26;39;49
24,35,0.702598,0.963867,0.5885,0.6693,20;22;38;46
24,36,0.471489,0.859796,0.8579,0.6942,11;19;22;23;38;40;46;47
24,37,0.585226,0.201338,0.1336,0.2632,4;6;7;12;17;31;33;43
24,38,0.569430,0.833839,0.6039,0.7225,11;19;22;29;35;36;40;46;47
24,39,0.050922,0.007874,0.8288,0.2942,1;5;18;26;34
24,40,0.630410,0.713093,0.3337,0.4649,11;15;19;29;30;36;38;42;45;46;47
24,41,0.979487,0.848616,0.5047,0.6395,13;20
24,42,0.737078,0.595840,0.1794,0.5883,15;21;24;29;40;45
24,43,0.554305,0.290775,0.3677,0.2827,4;6;7;12;21;24;37;44;48
24,44,0.487497,0.486101,0.7789,0.4635,10;11;19;21;30;32;43;45;48
24,45,0.591039,0.611495,0.4326,0.6614,11;15;19;21;29;30;40;42;44;47;48
24,46,0.678668,0.816689,0.2963,0.6855,22;29;35;36;38;40;47
24,47,0.487901,0.714290,0.3731,0.5030,11;19;23;29;30;36;38;40;45;46
24,48,0.528309,0.422005,0.1682,0.4235,4;12;21;24;43;44;45
24,49,0.315850,0.063511,0.7039,0.4164,0;5;6;14;25;33;34
25,0,0.664995,0.151611,0.3623,0.5494,15;17;32;34;38;49
25,1,0.753507,0.421722,0.7583,0.4168,5;21;25;38;41
25,2,0.228182,0.801769,0.1784,0.6270,7;9;16;29;33
25,3,0.413409,0.409309,0.7628,0.2492,15;17;31;46;49
25,4,0.458753,0.852390,0.1498,0.7331,9;12;16;20
25,5,0.794607,0.361774,0.4810,0.4677,1;21;25;32;38;41
25,6,0.029763,0.145584,0.3954,0.5158,10;19;27;40
25,7,0.009949,0.806247,0.5706,0.5114,2;13;29;33;39
25,8,0.943643,0.084778,0.4158,0.3582,32;36
25,9,0.314805,0.981945,0.4991,0.4541,2;4;29
25,10,0.164325,0.061468,0.4521,0.7586,6;30
25,11,0.759192,0.660176,0.4916,0.7840,14;23;28;35;41;44;47;48
25,12,0.641466,0.902511,0.7590,0.2866,4;18;20;24;28;48
25,13,0.057810,0.631608,0.2017,0.6267,7;22;33;39
25,14,0.713370,0.660362,0.2035,0.6227,11;21;23;28;31;35;41;44;45;47;48
25,15,0.519778,0.295724,0.7906,0.2708,0;3;17;34;38;46;49
25,16,0.402003,0.680871,0.2701,0.4840,2;4;31;45
25,17,0.553610,0.304323,0.6972,0.7664,0;3;15;21;31;34;38;46;49
25,18,0.742698,0.909231,0.3955,0.7711,12;20;24;28;35;47;48
25,19,0.007902,0.279781,0.5813,0.4452,6;26;27;37;40
25,20,0.527792,0.920451,0.1967,0.5431,4;12;18;24
25,21,0.700295,0.446189,0.1322,0.2920,1;5;14;17;25;31;38;41
25,22,0.205134,0.544425,0.3972,0.7946,13;39
25,23,0.788342,0.652037,0.3426,0.4916,11;14;28;35;41;43;44;47;48
25,24,0.697471,0.887675,0.7330,0.2853,12;18;20;28;35;47;48
25,25,0.781563,0.404506,0.5717,0.2292,1;5;21;38;41
25,26,0.197296,0.301531,0.8154,0.7334,19;27;37;40;46
25,27,0.036970,0.334493,0.2725,0.6915,6;19;26;37;40
25,28,0.725099,0.740052,0.4910,0.2734,11;12;14;18;23;24;35;44;47;48
25,29,0.126006,0.991924,0.3789,0.7223,2;7;9;33
25,30,0.283928,0.092820,0.4341,0.5438,10;46
25,31,0.551786,0.521336,0.5526,0.7402,3;14;16;17;21;38;41;45
25,32,0.757046,0.160027,0.7251,0.4851,0;5;8;34
25,33,0.027891,0.796599,0.6760,0.5634,2;7;13;29;39
25,34,0.592504,0.241340,0.7096,0.5029,0;15;17;32;38;49
25,35,0.774158,0.726509,0.4687,0.4700,11;14;18;23;24;28;44;47;48
25,36,0.986955,0.110442,0.4593,0.7198,8
25,37,0.059946,0.372979,0.3602,0.6799,19;26;27;40
25,38,0.626990,0.354473,0.6316,0.4458,0;1;5;15;17;21;25;31;34;41;49
25,39,0.047733,0.650962,0.2863,0.4372,7;13;22;33
25,40,0.124750,0.297961,0.5328,0.7748,6;19;26;27;37
25,41,0.736859,0.453147,0.8120,0.6415,1;5;11;14;21;23;25;31;38
25,42,0.982951,0.805388,0.6167,0.7196,44;47
25,43,0.989000,0.565597,0.6658,0.5432,23;44
25,44,0.894339,0.627744,0.7369,0.6244,11;14;23;28;35;42;43;47
25,45,0.533289,0.595549,0.5488,0.2743,14;16;31;48
25,46,0.350337,0.284535,0.5475,0.3155,3;15;17;26;30;49
25,47,0.784789,0.714854,0.5950,0.5461,11;14;18;23;24;28;35;42;44;48
25,48,0.672434,0.714351,0.1423,0.5421,11;12;14;18;23;24;28;35;45;47
25,49,0.519667,0.247633,0.2515,0.4855,0;3;15;17;34;38;46
26,0,0.420062,0.448861,0.2603,0.7451,10;21;24;38;40;44
26,1,0.005159,0.194608,0.7282,0.4049,5;6;11;17;18
26,2,0.081809,0.571820,0.6343,0.6169,3;25;26;33;34;35;47
26,3,0.025372,0.737444,0.8855,0.5599,2;20;25;33;34
26,4,0.978096,0.423820,0.3649,0.5470,29;31
26,5,0.074440,0.249984,0.8705,0.5697,1;6;11;17;18
26,6,0.164482,0.310806,0.4350,0.2974,1;5;10;11;18;24;32;40;44
26,7,0.625995,0.096726,0.4634,0.6735,22;27;36;39;43
26,8,0.479966,0.808059,0.1338,0.3316,9;13;15;28;30;37;42;46
26,9,0.592531,0.626297,0.1030,0.3338,8;15;16;23;37;46
26,10,0.334303,0.250409,0.2842,0.5744,0;6;12;21;24;32;38;40;44;49
26,11,0.107841,0.238359,0.2912,0.6408,1;5;6;17;18
26,12,0.340802,0.054433,0.8621,0.3989,10;32;38;45;49
26,13,0.333588,0.794111,0.6921,0.3232,8;26;28;30;37;42
26,14,0.943548,0.775749,0.2474,0.7939,29;41;48
26,15,0.619567,0.764099,0.3903,0.2442,8;9;16;23;37;46
26,16,0.625349,0.578934,0.1240,0.2691,9;15;23;31;46
26,17,0.085535,0.060687,0.3325,0.3166,1;5;11
26,18,0.033344,0.313279,0.5685,0.6593,1;5;6;11;47
26,19,0.847692,0.065028,0.1351,0.2178,27;39;43
26,20,0.127536,0.919116,0.2583,0.3045,3;25;30;34;42
26,21,0.441918,0.301471,0.8083,0.6313,0;10;24;32;36;38;40;44;49
26,22,0.626185,0.065790,0.3719,0.5327,7;27;36;39;43
26,23,0.677564,0.559258,0.2428,0.2129,9;15;16;29;31;46
26,24,0.294917,0.381455,0.7743,0.7464,0;6;10;21;32;35;38;40;44
26,25,0.095830,0.751963,0.1168,0.6065,2;3;20;26;33;34;35
26,26,0.233112,0.599576,0.4031,0.6724,2;13;25;33;35;40;47
26,27,0.659724,0.010607,0.1888,0.7617,7;19;22;39;43
26,28,0.383920,0.795165,0.3441,0.3441,8;13;30;37;42
26,29,0.879938,0.619231,0.7476,0.5965,4;14;23;31;41
26,30,0.339616,0.937585,0.8529,0.7863,8;13;20;28;42
26,31,0.782929,0.454077,0.8982,0.7290,4;16;23;29
26,32,0.328194,0.192481,0.8027,0.2392,6;10;12;21;24;38;44;45;49
26,33,0.102690,0.595175,0.2155,0.7545,2;3;25;26;34;35;47
26,34,0.067544,0.789416,0.7359,0.3150,2;3;20;25;33
26,35,0.193615,0.573212,0.4026,0.4246,2;24;25;26;33;40;47
26,36,0.637364,0.256286,0.5796,0.7862,7;21;22;38;43
26,37,0.421007,0.724623,0.2956,0.2277,8;9;13;15;28;42;46
26,38,0.444624,0.243152,0.5928,0.3135,0;10;12;21;24;32;36;44;49
26,39,0.797026,0.060491,0.5284,0.6738,7;19;22;27;43
26,40,0.311667,0.435848,0.3621,0.2320,0;6;10;21;24;26;35;44
26,41,0.959741,0.754374,0.7365,0.7237,14;29;48
26,42,0.311188,0.885222,0.7812,0.7810,8;13;20;28;30;37
26,43,0.775496,0.147409,0.8087,0.3255,7;19;22;27;36;39
26,44,0.308674,0.342900,0.1651,0.4824,0;6;10;21;24;32;38;40;49
26,45,0.368830,0.008082,0.6308,0.2389,12;32;49
26,46,0.586440,0.678300,0.5069,0.6508,8;9;15;16;23;37
26,47,0.057318,0.507108,0.6161,0.5055,2;18;26;33;35
26,48,0.835175,0.858702,0.4989,0.4786,14;41
26,49,0.422061,0.195407,0.3575,0.4243,10;12;21;32;38;44;45
27,0,0.259352,0.902273,0.6726,0.2961,15;24;28;35;42
27,1,0.408792,0.626837,0.8432,0.7416,5;6;14;24;26;32;40;43
27,2,0.624421,0.868362,0.7130,0.3322,9;21;23;26;35;44
27,3,0.166126,0.293126,0.3061,0.4858,4;14;19;20;30;32;39;45;47;49
27,4,0.377729,0.276762,0.8180,0.2739,3;14;18;19;27;32;47
27,5,0.342152,0.585646,0.2086,0.5207,1;6;14;24;27;32;40;43
27,6,0.477897,0.672805,0.6803,0.2543,1;5;24;26;40;43;44
27,7,0.100809,0.061056,0.6534,0.7232,39;47
27,8,0.751799,0.007227,0.8454,0.6598,22;34
27,9,0.582445,0.987619,0.5805,0.5864,2;23;35;44
27,10,0.096842,0.522335,0.4016,0.6305,11;20;30;45;46;49
27,11,0.007262,0.602985,0.6888,0.4290,10;20;31;46;49
27,12,0.986897,0.761364,0.6137,0.5371,16;17;29;37
27,13,0.932128,0.473232,0.7849,0.6851,17;25;41
27,14,0.337030,0.429454,0.2788,0.2694,1;3;4;5;19;27;32;45
27,15,0.370785,0.890152,0.1701,0.2535,0;24;28;35;44
27,16,0.999445,0.816847,0.6925,0.7623,12;17;29;36;37
27,17,0.940991,0.665078,0.6957,0.2697,12;13;16;29;41;48
27,18,0.378436,0.057242,0.3942,0.7120,4;39;47
27,19,0.356029,0.330255,0.8633,0.5462,3;4;14;27;32;47
27,20,0.100177,0.456919,0.1013,0.2371,3;10;11;30;45;46;49
27,21,0.698308,0.725220,0.5285,0.7083,2;23;26;44;48
27,22,0.887971,0.138863,0.8839,0.3918,8;38
27,23,0.601909,0.869005,0.3920,0.6076,2;9;21;26;35;44
27,24,0.279468,0.699265,0.7373,0.5119,0;1;5;6;15;42;43;46
27,25,0.815052,0.368430,0.5813,0.3333,13;33;38;41
27,26,0.618352,0.658876,0.4162,0.5230,1;2;6;21;23;40;48
27,27,0.475199,0.413127,0.4685,0.2868,4;5;14;19;32;33;40
27,28,0.187935,0.986181,0.8543,0.7023,0;15;42
27,29,0.957547,0.812619,0.4999,0.4735,12;16;17;36;37
27,30,0.016630,0.360206,0.5812,0.2875,3;10;20;45;49
27,31,0.045754,0.807558,0.6323,0.6808,11;42;46
27,32,0.325525,0.444306,0.6624,0.5593,1;3;4;5;14;19;27;45
27,33,0.606763,0.400165,0.3471,0.7942,25;27;38;40
27,34,0.612592,0.081369,0.1988,0.7981,8
27,35,0.427916,0.931483,0.6652,0.4870,0;2;9;15;23;44
27,36,0.930845,0.986871,0.7629,0.4970,16;29;37
27,37,0.857100,0.905203,0.6633,0.4260,12;16;29;36
27,38,0.734278,0.293863,0.8849,0.3999,22;25;33
27,39,0.195077,0.143161,0.7623,0.3264,3;7;18;47
27,40,0.520054,0.571893,0.6861,0.6863,1;5;6;26;27;33
27,41,0.856803,0.504637,0.6603,0.2315,13;17;25;48
27,42,0.127861,0.796821,0.7923,0.3074,0;24;28;31;43;46
27,43,0.301348,0.673062,0.4900,0.4351,1;5;6;24;42;46
27,44,0.548747,0.874786,0.8875,0.5956,2;6;9;15;21;23;35
27,45,0.168053,0.446287,0.7788,0.7946,3;10;14;20;30;32;49
27,46,0.115679,0.662642,0.5384,0.4024,10;11;20;24;31;42;43
27,47,0.240902,0.211641,0.6423,0.7942,3;4;7;18;19;39
27,48,0.753253,0.659745,0.7062,0.4346,17;21;26;41
27,49,0.089432,0.434893,0.5223,0.3698,3;10;11;20;30;45
28,0,0.851450,0.035005,0.2244,0.2758,34;43
28,1,0.979928,0.506148,0.4030,0.6413,5;9;14;23;36;44;46
28,2,0.363560,0.544427,0.1423,0.6353,7;20;40;42;45
28,3,0.423051,0.945228,0.8796,0.6245,13;18;39;45;47
28,4,0.000086,0.300600,0.2993,0.5652,17;24;35;49
28,5,0.946215,0.519443,0.6654,0.3099,1;6;9;14;23;36;44;46
28,6,0.782802,0.659158,0.8890,0.6791,5;8;14;21;23;25
28,7,0.444920,0.577071,0.5018,0.3655,2;40;42;45
28,8,0.695101,0.522666,0.4422,0.7650,6;21;26;32;40;42
28,9,0.986020,0.352117,0.8051,0.6884,1;5;34;36;43;44;46
28,10,0.538209,0.209840,0.3441,0.7148,19;28;29;31;32;33;48
28,11,0.099009,0.819763,0.8580,0.4439,13;16;22;27;37;38;39
28,12,0.237100,0.188074,0.3502,0.2541,15;17;19;24;30;33
28,13,0.299709,0.832628,0.1636,0.6380,3;11;18;27;37;38;39;45
28,14,0.957423,0.602144,0.8559,0.2991,1;5;6;23;44;46
28,15,0.216040,0.359065,0.1459,0.6460,12;17;20;24;33;35
28,16,0.128492,0.622313,0.5433,0.4957,11;22;38;49
28,17,0.074360,0.254967,0.7995,0.7773,4;12;15;24;30;35
28,18,0.381782,0.903660,0.4392,0.5052,3;13;39;45;47
28,19,0.400059,0.083254,0.6846,0.4878,10;12;28;29;31;33;48
28,20,0.254179,0.425343,0.5120,0.7988,2;15;24;33
28,21,0.694515,0.535904,0.8105,0.6187,6;8;26;32;40;42
28,22,0.070558,0.732675,0.4244,0.5698,11;16;37;38
28,23,0.995359,0.696803,0.8287,0.6476,1;5;6;14;46
28,24,0.192627,0.372142,0.6713,0.6216,4;12;15;17;20;33;35
28,25,0.657318,0.820508,0.6997,0.3465,6;41;47
28,26,0.604945,0.419686,0.6912,0.7705,8;21;32;40;42
28,27,0.153491,0.992449,0.7587,0.7282,11;13;37
28,28,0.433627,0.025910,0.5225,0.5655,10;19;29;31;48
28,29,0.603607,0.077525,0.5859,0.7788,10;19;28;31;48
28,30,0.124621,0.109990,0.6396,0.7292,12;17
28,31,0.548369,0.065959,0.5188,0.3350,10;19;28;29;48
28,32,0.640177,0.362819,0.1601,0.7036,8;10;21;26
28,33,0.333517,0.273253,0.5109,0.7715,10;12;15;19;20;24;48
28,34,0.868855,0.225765,0.4382,0.4275,0;9;36;43;44
28,35,0.009863,0.377156,0.3986,0.2679,4;15;17;24;49
28,36,0.968773,0.378632,0.8312,0.3499,1;5;9;34;44;46
28,37,0.105003,0.925636,0.5313,0.6598,11;13;22;27;38
28,38,0.175731,0.728327,0.1943,0.3795,11;13;16;22;37;39;45
28,39,0.306550,0.821343,0.3348,0.3278,3;11;13;18;38;45
28,40,0.489619,0.528960,0.6904,0.5413,2;7;8;21;26;42
28,41,0.700456,0.865398,0.2740,0.3829,25;47
28,42,0.551542,0.607467,0.8465,0.5858,2;7;8;21;26;40
28,43,0.896570,0.170747,0.7606,0.2213,0;9;34
28,44,0.946510,0.389563,0.4704,0.5706,1;5;9;14;34;36;46
28,45,0.345173,0.741297,0.4906,0.4134,2;3;7;13;18;38;39
28,46,0.968000,0.531682,0.5924,0.3971,1;5;9;14;23;36;44
28,47,0.594617,0.849630,0.3831,0.2031,3;18;25;41
28,48,0.476862,0.127572,0.8122,0.3117,10;19;28;29;31;33
28,49,0.009497,0.513565,0.3836,0.2608,4;16;35
29,0,0.492046,0.084744,0.1380,0.2245,1;36;38;44
29,1,0.514319,0.153711,0.1417,0.6469,0;36;38;43;44;49
29,2,0.123843,0.487412,0.2696,0.4832,3;4;5;7;12;16;28;30;45;48
29,3,0.155630,0.656633,0.8268,0.2605,2;6;25;28;30;31;33;34
29,4,0.226095,0.395359,0.2479,0.7690,2;5;7;9;11;12;14;16;28;30;43;45;47;48;49
29,5,0.299285,0.428341,0.3909,0.3826,2;4;7;9;16;28;30;43;45;47;48;49
29,6,0.182182,0.811544,0.1775,0.2082,3;10;25;31;33;34
29,7,0.108695,0.438572,0.5414,0.7172,2;4;5;12;16;28;30;48
29,8,0.839357,0.161834,0.3650,0.6448,18;29;38;44
29,9,0.353738,0.433960,0.3891,0.6673,4;5;16;28;30;41;43;45;47;48;49
29,10,0.359237,0.870514,0.5231,0.4230,6;17;20;24;26;31;33
29,11,0.198465,0.189567,0.6202,0.3260,4;14;22;23;39;42;47;48
29,12,0.040256,0.394546,0.4072,0.7323,2;4;7;30
29,13,0.743924,0.900998,0.2044,0.6456,17;19;32;35
29,14,0.160313,0.198992,0.1963,0.5519,4;11;22;23;39;42;47;48
29,15,0.479295,0.665243,0.8297,0.5926,17;24;41;46
29,16,0.265800,0.421095,0.2523,0.6228,2;4;5;7;9;28;30;43;45;47;48;49
29,17,0.550124,0.799820,0.8404,0.2449,10;13;15;20;24;46
29,18,0.714321,0.324888,0.5373,0.4057,8;21;27;29;38;44
29,19,0.764393,0.881767,0.6803,0.7938,13;32;35
29,20,0.501859,0.923561,0.2616,0.6325,10;17;24;26
29,21,0.843063,0.388849,0.1350,0.3150,18;27;29
29,22,0.109733,0.107880,0.5404,0.3515,11;14;23;39;42
29,23,0.021152,0.155542,0.8017,0.7121,11;14;22;39;42
29,24,0.500001,0.767385,0.8255,0.7851,10;15;17;20;41;46
29,25,0.236505,0.678310,0.8159,0.4691,3;6;28;30;31;33;34;41
29,26,0.342141,0.976439,0.6739,0.7465,10;20;33
29,27,0.737432,0.434329,0.1542,0.4514,18;21;29
29,28,0.289467,0.485929,0.8451,0.5023,2;3;4;5;7;9;16;25;30;41;43;45;47;48;49
29,29,0.760900,0.247747,0.1175,0.5595,8;18;21;27;38;44
29,30,0.152496,0.511240,0.6574,0.2774,2;3;4;5;7;9;12;16;25;28;34;45;48
29,31,0.249467,0.766728,0.1364,0.5397,3;6;10;25;33;34
29,32,0.864167,0.994257,0.7355,0.6163,13;19;40
29,33,0.247354,0.820609,0.6926,0.4385,3;6;10;25;26;31;34
29,34,0.198412,0.706461,0.6478,0.7222,3;6;25;30;31;33
29,35,0.809952,0.701145,0.8772,0.2993,13;19;37
29,36,0.502334,0.181188,0.7006,0.4305,0;1;38;43;44;47;49
29,37,0.992552,0.591196,0.7235,0.4405,35
29,38,0.634477,0.229384,0.3172,0.3104,0;1;8;18;29;36;44
29,39,0.132296,0.038366,0.2280,0.3307,11;14;22;23;42
29,40,0.990399,0.929098,0.6574,0.7275,32
29,41,0.426303,0.616467,0.7325,0.4733,9;15;24;25;28;45;46
29,42,0.090935,0.050955,0.6662,0.5150,11;14;22;23;39
29,43,0.407297,0.306446,0.3427,0.3322,1;4;5;9;16;28;36;45;47;48;49
29,44,0.633310,0.231428,0.6666,0.5313,0;1;8;18;29;36;38
29,45,0.336178,0.479195,0.2369,0.2274,2;4;5;9;16;28;30;41;43;47;48;49
29,46,0.509864,0.643873,0.2906,0.2235,15;17;24;41
29,47,0.304290,0.269246,0.2185,0.7302,4;5;9;11;14;16;28;36;43;45;48;49
29,48,0.280556,0.351025,0.8418,0.3623,2;4;5;7;9;11;14;16;28;30;43;45;47;49
29,49,0.418074,0.319841,0.7325,0.5854,1;4;5;9;16;28;36;43;45;47;48
30,0,0.249008,0.823410,0.8297,0.2144,7;29
30,1,0.534595,0.001400,0.4417,0.2884,3;25;33;35;43;46
30,2,0.347462,0.605160,0.6243,0.3355,17;24;27;31;37;42;48
30,3,0.369110,0.083246,0.8032,0.4308,1;22;33;36;43;44
30,4,0.705462,0.549275,0.8074,0.6937,5;13;15;20;32;40
30,5,0.722080,0.408343,0.1899,0.3017,4;6;8;13;15;16;20;32;40;41
30,6,0.611482,0.324635,0.1881,0.2610,5;13;20;40;41;46
30,7,0.057263,0.815922,0.8647,0.4144,0;29;37;38;45
30,8,0.823932,0.219280,0.5926,0.2710,5;9;12;13;16;20;21;23;30;39;40;41;46;47;49
30,9,0.965227,0.176735,0.8387,0.7519,8;12;16;21;23;30;39;47;49
30,10,0.971605,0.537389,0.8165,0.5627,32
30,11,0.978762,0.778186,0.2425,0.5183,18;34
30,12,0.780513,0.106443,0.5797,0.6077,8;9;16;21;23;25;30;35;39;41;46;47;49
30,13,0.745770,0.381981,0.2202,0.6004,4;5;6;8;15;16;20;40;41
30,14,0.653825,0.870026,0.3413,0.6905,18;24;31;34
30,15,0.634306,0.550878,0.3787,0.2624,4;5;13;20;31;32;42
30,16,0.816847,0.220639,0.8330,0.5970,5;8;9;12;13;20;21;23;30;39;40;41;46;47;49
30,17,0.268794,0.581664,0.8463,0.6864,2;27;37;42;48
30,18,0.807733,0.752898,0.6690,0.2458,11;14;32;34
30,19,0.155641,0.231723,0.1017,0.7599,22;26;28;36;44
30,20,0.726286,0.368640,0.2189,0.5935,4;5;6;8;13;15;16;40;41
30,21,0.902168,0.093691,0.3562,0.4344,8;9;12;16;23;30;39;47;49
30,22,0.181514,0.185028,0.6771,0.6713,3;19;26;28;36;44
30,23,0.862352,0.188860,0.4827,0.2404,8;9;12;16;21;30;39;40;41;47;49
30,24,0.490518,0.729480,0.5623,0.7758,2;14;27;31;42
30,25,0.647564,0.021047,0.3228,0.2543,1;12;35;41;46;47
30,26,0.162919,0.177734,0.8958,0.3091,19;22;28;36;44
30,27,0.394197,0.607822,0.4080,0.3916,2;17;24;31;42;48
30,28,0.069454,0.072049,0.4391,0.6161,19;22;26;36
30,29,0.245254,0.909131,0.4312,0.6761,0;7
30,30,0.970385,0.100234,0.3668,0.6813,8;9;12;16;21;23;39;47;49
30,31,0.526779,0.726765,0.6232,0.3475,2;14;15;24;27;42
30,32,0.807993,0.603294,0.4349,0.4983,4;5;10;15;18;34
30,33,0.377875,0.020716,0.5270,0.5195,1;3;36;43;44
30,34,0.826562,0.763446,0.7571,0.4308,11;14;18;32
30,35,0.644482,0.043740,0.5648,0.4531,1;12;25;41;46;47;49
30,36,0.248343,0.083596,0.5623,0.6161,3;19;22;26;28;33;43;44
30,37,0.142636,0.627384,0.6986,0.6219,2;7;17;45;48
30,38,0.013497,0.966361,0.2882,0.2017,7
30,39,0.957618,0.106339,0.8951,0.2103,8;9;12;16;21;23;30;47;49
30,40,0.736132,0.338390,0.5467,0.7746,4;5;6;8;13;16;20;23;41
30,41,0.707456,0.202322,0.8367,0.2357,5;6;8;12;13;16;20;23;25;35;40;46;47;49
30,42,0.480425,0.562851,0.3795,0.7093,2;15;17;24;27;31;48
30,43,0.444326,0.163144,0.7934,0.6914,1;3;33;36;44;46
30,44,0.331756,0.154513,0.3358,0.2865,3;19;22;26;33;36;43
30,45,0.055876,0.692041,0.7826,0.7831,7;37
30,46,0.627486,0.123076,0.8304,0.3455,1;6;8;12;16;25;35;41;43;47;49
30,47,0.824925,0.102815,0.7623,0.2335,8;9;12;16;21;23;25;30;35;39;41;46;49
30,48,0.296738,0.511542,0.2102,0.7772,2;17;27;37;42
30,49,0.836483,0.141835,0.6632,0.4265,8;9;12;16;21;23;30;35;39;41;46;47
31,0,0.026347,0.964913,0.5691,0.7112,15;20
31,1,0.371684,0.701402,0.3321,0.2909,24;27;33;36;39
31,2,0.662747,0.073770,0.4705,0.7311,23;28;32;47;48
31,3,0.837437,0.870477,0.1746,0.6311,8;11;16;44;45
31,4,0.030186,0.365244,0.8075,0.6845,7;22;37;40;46
31,5,0.078993,0.077065,0.6234,0.6613,7;22;30;37
31,6,0.569183,0.813711,0.2288,0.7782,8;16;17;21;25;36;39;44
31,7,0.149717,0.182425,0.5130,0.6372,4;5;12;22;30;37;40
31,8,0.743558,0.748107,0.6211,0.7581,3;6;11;16;17;25;29;39;44
31,9,0.698564,0.299508,0.3731,0.6712,14;19;23;26;28;35;47;48;49
31,10,0.411522,0.337337,0.3712,0.4162,42;43;49
31,11,0.781397,0.695247,0.7848,0.4585,3;8;14;16;29;44;45
31,12,0.286769,0.155887,0.8125,0.6645,7;22;30;42;43
31,13,0.881157,0.032119,0.4101,0.3253,28;32;41;47;48
31,14,0.751133,0.503295,0.5883,0.2450,9;11;18;19;26;29;35;49
31,15,0.010868,0.832680,0.2219,0.5767,0;20;24
31,16,0.679904,0.875977,0.4980,0.6828,3;6;8;11;17;21;25;39;44
31,17,0.554156,0.829518,0.2141,0.7223,6;8;16;21;25;36;39
31,18,0.919150,0.501872,0.5377,0.7814,14;26;29;38;45
31,19,0.709353,0.423670,0.7252,0.2523,9;14;26;35;49
31,20,0.156801,0.973122,0.1753,0.3882,0;15
31,21,0.521501,0.977926,0.8472,0.2969,6;16;17;25;39
31,22,0.125133,0.211864,0.3241,0.4180,4;5;7;12;30;37;40;46
31,23,0.619044,0.218906,0.1714,0.3075,2;9;28;35;47;48;49
31,24,0.183694,0.745996,0.7176,0.3548,1;15;27;31;34
31,25,0.559294,0.841713,0.4786,0.3536,6;8;16;17;21;36;39
31,26,0.816559,0.468436,0.8013,0.5902,9;14;18;19;29;35;38
31,27,0.313190,0.641891,0.2124,0.2744,1;24;33
31,28,0.827254,0.164824,0.5550,0.2238,2;9;13;23;32;35;41;47;48
31,29,0.803339,0.646647,0.7872,0.4406,8;11;14;18;26;38;44;45
31,30,0.194731,0.108401,0.7856,0.7503,5;7;12;22
31,31,0.077809,0.603190,0.2032,0.4200,24;33;34;46
31,32,0.846609,0.028049,0.7759,0.7712,2;13;28;41;47;48
31,33,0.282207,0.541568,0.3989,0.6093,1;27;31
31,34,0.065319,0.597111,0.5048,0.3577,24;31;46
31,35,0.756521,0.309120,0.8004,0.6095,9;14;19;23;26;28;47;48;49
31,36,0.551691,0.638389,0.5965,0.5863,1;6;17;25;39;44
31,37,0.032367,0.269168,0.6928,0.3469,4;5;7;22;40;46
31,38,0.976663,0.564797,0.7570,0.2048,18;26;29;45
31,39,0.563739,0.790226,0.7824,0.3744,1;6;8;16;17;21;25;36;44
31,40,0.045681,0.314580,0.2266,0.4396,4;7;22;37;46
31,41,0.943509,0.008479,0.1584,0.4329,13;28;32;48
31,42,0.356649,0.282402,0.4698,0.2561,10;12;43
31,43,0.398136,0.194884,0.4727,0.5855,10;12;42
31,44,0.751842,0.725688,0.8201,0.4789,3;6;8;11;16;29;36;39
31,45,0.973851,0.702657,0.1687,0.6391,3;11;18;29;38
31,46,0.097380,0.407287,0.8340,0.7535,4;22;31;34;37;40
31,47,0.741451,0.101003,0.7146,0.3197,2;9;13;23;28;32;35;48
31,48,0.807494,0.150187,0.3630,0.3904,2;9;13;23;28;32;35;41;47
31,49,0.587176,0.382112,0.8972,0.4918,9;10;14;19;23;35
32,0,0.594892,0.542763,0.5283,0.3472,2;7;10;13;27;35;37;42;47
32,1,0.381563,0.845092,0.7240,0.6716,8;20;21;23;29;34;40
32,2,0.688551,0.437494,0.7163,0.5956,0;7;22;27;35;39
32,3,0.283248,0.620376,0.3200,0.7610,6;10;14;21;30;42;47
32,4,0.925136,0.856997,0.6020,0.5830,5;17;26;28;31;38
32,5,0.995363,0.805940,0.5635,0.2621,4;17;26;28;31;38
32,6,0.103812,0.649625,0.4673,0.5575,3;14;30;36
32,7,0.616260,0.411280,0.1857,0.3695,0;2;13;22;27;35;39
